date,nominal broad dollar,real broad dollar,10 yr yield,sp 500,opec oil production,world oil production,opec oil price index,usa industrial production,brent price (nominal)
1993-08-20,77.2412,91.9336,5.617,456.16,24590,65704,0.47,65.1142,
1993-08-23,77.1787,91.9336,5.605,455.23,24590,65704,0.47,65.1142,
1993-08-24,77.201,91.9336,5.544,459.77,24590,65704,0.47,65.1142,
1993-08-25,77.3943,91.9336,5.487,460.13,24590,65704,0.47,65.1142,
1993-08-26,77.1723,91.9336,5.426,461.04,24590,65704,0.47,65.1142,
1993-08-27,77.1842,91.9336,5.49,460.54,24590,65704,0.47,65.1142,
1993-08-30,77.2417,91.9336,5.442,461.9,24590,65704,0.47,65.1142,
1993-08-31,77.3942,91.5702,5.448,463.56,24630,65704,0.47,65.0421,
1993-09-01,77.704,91.5702,5.447,463.15,24630,65704,0.47,65.0421,
1993-09-02,77.7758,91.5702,5.405,461.3,24630,65704,0.47,65.0421,
1993-09-03,77.3873,91.5702,5.296,461.34,24630,65704,0.47,65.0421,
1993-09-06,77.3803,91.5702,5.292,461.34,24630,65704,0.47,65.0421,
1993-09-07,76.9881,91.5702,5.27,458.52,24630,65704,0.47,65.0421,
1993-09-08,77.2015,91.5702,5.228,456.65,24630,65704,0.47,65.0421,
1993-09-09,76.8845,91.5702,5.346,457.5,24630,65704,0.47,65.0421,
1993-09-10,76.9358,91.5702,5.281,461.72,24630,65704,0.47,65.0421,
1993-09-13,77.0612,91.5702,5.273,462.06,24630,65704,0.47,65.0421,
1993-09-14,77.0426,91.5702,5.388,459.9,24630,65704,0.47,65.0421,
1993-09-15,76.8858,91.5702,5.365,461.6,24630,65704,0.47,65.0421,
1993-09-16,76.8483,91.5702,5.385,459.43,24630,65704,0.47,65.0421,
1993-09-17,76.8823,91.5702,5.375,458.83,24630,65704,0.47,65.0421,
1993-09-20,76.9393,91.5702,5.436,455.05,24630,65704,0.47,65.0421,
1993-09-21,77.6063,91.5702,5.452,452.95,24630,65704,0.47,65.0421,
1993-09-22,77.4392,91.5702,5.423,456.2,24630,65704,0.47,65.0421,
1993-09-23,77.6783,91.5702,5.427,457.74,24630,65704,0.47,65.0421,
1993-09-24,77.6829,91.5702,5.391,457.63,24630,65704,0.47,65.0421,
1993-09-27,77.5448,91.5702,5.288,461.8,24630,65704,0.47,65.0421,
1993-09-28,77.3272,91.5702,5.294,461.53,24630,65704,0.47,65.0421,
1993-09-29,77.3689,91.5702,5.354,460.11,24630,65704,0.47,65.0421,
1993-09-30,77.7864,90.9806,5.382,458.93,24820,65704,0.51,65.3749,
1993-10-01,78.1182,90.9806,5.339,461.29,24820,65704,0.51,65.3749,
1993-10-04,78.0061,90.9806,5.329,461.34,24820,65704,0.51,65.3749,
1993-10-05,77.9561,90.9806,5.337,461.2,24820,65704,0.51,65.3749,
1993-10-06,77.8535,90.9806,5.319,460.74,24820,65704,0.51,65.3749,
1993-10-07,77.8236,90.9806,5.321,459.18,24820,65704,0.51,65.3749,
1993-10-08,77.6453,90.9806,5.256,460.31,24820,65704,0.51,65.3749,
1993-10-11,77.65,90.9806,5.256,460.88,24820,65704,0.51,65.3749,
1993-10-12,77.6168,90.9806,5.264,461.12,24820,65704,0.51,65.3749,
1993-10-13,77.7188,90.9806,5.27,461.49,24820,65704,0.51,65.3749,
1993-10-14,77.9994,90.9806,5.214,466.83,24820,65704,0.51,65.3749,
1993-10-15,78.0242,90.9806,5.165,469.5,24820,65704,0.51,65.3749,
1993-10-18,78.1769,90.9806,5.249,468.45,24820,65704,0.51,65.3749,
1993-10-19,78.202,90.9806,5.249,466.21,24820,65704,0.51,65.3749,
1993-10-20,78.2946,90.9806,5.239,466.07,24820,65704,0.51,65.3749,
1993-10-21,78.4961,90.9806,5.332,465.36,24820,65704,0.51,65.3749,
1993-10-22,78.4609,90.9806,5.398,463.27,24820,65704,0.51,65.3749,
1993-10-25,78.4702,90.9806,5.425,464.2,24820,65704,0.51,65.3749,
1993-10-26,78.6993,90.9806,5.396,464.3,24820,65704,0.51,65.3749,
1993-10-27,78.7297,90.9806,5.435,464.61,24820,65704,0.51,65.3749,
1993-10-28,78.8426,90.9806,5.376,467.73,24820,65704,0.51,65.3749,
1993-10-29,78.698,90.9806,5.427,467.83,24820,65704,0.51,65.3749,
1993-11-01,79.2546,91.6363,5.556,469.1,24750,65704,0.51,65.863,
1993-11-02,79.0008,91.6363,5.606,468.44,24750,65704,0.51,65.863,
1993-11-03,78.9768,91.6363,5.637,463.02,24750,65704,0.51,65.863,
1993-11-04,79.0952,91.6363,5.688,457.49,24750,65704,0.51,65.863,
1993-11-05,78.8583,91.6363,5.727,459.57,24750,65704,0.51,65.863,
1993-11-08,78.842,91.6363,5.643,460.21,24750,65704,0.51,65.863,
1993-11-09,79.3133,91.6363,5.62,460.33,24750,65704,0.51,65.863,
1993-11-10,79.1609,91.6363,5.689,463.72,24750,65704,0.51,65.863,
1993-11-11,79.161,91.6363,5.689,462.64,24750,65704,0.51,65.863,
1993-11-12,79.1147,91.6363,5.65,465.39,24750,65704,0.51,65.863,
1993-11-15,79.1844,91.6363,5.645,463.75,24750,65704,0.51,65.863,
1993-11-16,79.2671,91.6363,5.626,466.74,24750,65704,0.51,65.863,
1993-11-17,79.3144,91.6363,5.629,464.81,24750,65704,0.51,65.863,
1993-11-18,79.2337,91.6363,5.71,463.62,24750,65704,0.51,65.863,
1993-11-19,79.5215,91.6363,5.834,462.6,24750,65704,0.51,65.863,
1993-11-22,79.4224,91.6363,5.889,459.13,24750,65704,0.51,65.863,
1993-11-23,79.3663,91.6363,5.795,461.03,24750,65704,0.51,65.863,
1993-11-24,79.336,91.6363,5.814,462.36,24750,65704,0.51,65.863,
1993-11-25,79.3319,91.6363,5.817,462.36,24750,65704,0.51,65.863,
1993-11-26,79.5531,91.6363,5.74,463.06,24750,65704,0.51,65.863,
1993-11-29,79.647,91.6363,5.74,461.9,24750,65704,0.51,65.863,
1993-11-30,79.7298,92.4098,5.819,461.79,24680,65704,0.51,66.1696,
1993-12-01,80.0239,92.4098,5.774,461.89,24680,65704,0.51,66.1696,
1993-12-02,80.0275,92.4098,5.795,463.11,24680,65704,0.51,66.1696,
1993-12-03,79.8962,92.4098,5.753,464.89,24680,65704,0.51,66.1696,
1993-12-06,79.638,92.4098,5.687,466.43,24680,65704,0.51,66.1696,
1993-12-07,79.517,92.4098,5.685,466.76,24680,65704,0.51,66.1696,
1993-12-08,79.6011,92.4098,5.67,466.29,24680,65704,0.51,66.1696,
1993-12-09,79.6707,92.4098,5.655,464.18,24680,65704,0.51,66.1696,
1993-12-10,79.7444,92.4098,5.736,463.93,24680,65704,0.51,66.1696,
1993-12-13,79.7939,92.4098,5.761,465.7,24680,65704,0.51,66.1696,
1993-12-14,79.9684,92.4098,5.815,463.06,24680,65704,0.51,66.1696,
1993-12-15,80.0326,92.4098,5.796,461.84,24680,65704,0.51,66.1696,
1993-12-16,79.9045,92.4098,5.813,463.34,24680,65704,0.51,66.1696,
1993-12-17,79.962,92.4098,5.764,466.38,24680,65704,0.51,66.1696,
1993-12-20,80.1705,92.4098,5.806,465.85,24680,65704,0.51,66.1696,
1993-12-21,80.1784,92.4098,5.815,465.3,24680,65704,0.51,66.1696,
1993-12-22,79.9153,92.4098,5.708,467.32,24680,65704,0.51,66.1696,
1993-12-23,79.7075,92.4098,5.691,467.38,24680,65704,0.51,66.1696,
1993-12-24,79.7828,92.4098,5.691,467.38,24680,65704,0.51,66.1696,
1993-12-27,79.9279,92.4098,5.685,470.54,24680,65704,0.51,66.1696,
1993-12-28,79.9116,92.4098,5.679,470.94,24680,65704,0.51,66.1696,
1993-12-29,80.2401,92.4098,5.696,470.58,24680,65704,0.51,66.1696,
1993-12-30,80.4782,92.4098,5.789,468.64,24680,65704,0.51,66.1696,
1993-12-31,80.4378,92.5765,5.794,466.45,24750,65892,2.99,66.5531,
1994-01-03,82.1682,92.5765,5.908,465.44,24750,65892,2.99,66.5531,
1994-01-04,82.1373,92.5765,5.828,466.89,24750,65892,2.99,66.5531,
1994-01-05,82.1285,92.5765,5.869,467.55,24750,65892,2.99,66.5531,
1994-01-06,82.1485,92.5765,5.803,467.12,24750,65892,2.99,66.5531,
1994-01-07,81.9863,92.5765,5.651,469.9,24750,65892,2.99,66.5531,
1994-01-10,82.04,92.5765,5.647,475.27,24750,65892,2.99,66.5531,
1994-01-11,82.1588,92.5765,5.621,474.13,24750,65892,2.99,66.5531,
1994-01-12,82.0614,92.5765,5.568,474.17,24750,65892,2.99,66.5531,
1994-01-13,82.1493,92.5765,5.679,472.47,24750,65892,2.99,66.5531,
1994-01-14,82.0959,92.5765,5.726,474.91,24750,65892,2.99,66.5531,
1994-01-17,82.1093,92.5765,5.745,473.3,24750,65892,2.99,66.5531,
1994-01-18,81.9096,92.5765,5.691,474.25,24750,65892,2.99,66.5531,
1994-01-19,81.912,92.5765,5.713,474.3,24750,65892,2.99,66.5531,
1994-01-20,81.8759,92.5765,5.666,474.98,24750,65892,2.99,66.5531,
1994-01-21,81.9328,92.5765,5.681,474.72,24750,65892,2.99,66.5531,
1994-01-24,82.0458,92.5765,5.702,471.97,24750,65892,2.99,66.5531,
1994-01-25,81.9399,92.5765,5.743,470.92,24750,65892,2.99,66.5531,
1994-01-26,81.7913,92.5765,5.715,473.2,24750,65892,2.99,66.5531,
1994-01-27,81.6685,92.5765,5.674,477.05,24750,65892,2.99,66.5531,
1994-01-28,81.6801,92.5765,5.634,478.7,24750,65892,2.99,66.5531,
1994-01-31,81.6534,94.16,5.642,481.61,24820,65892,2.99,66.7591,
1994-02-01,81.9771,94.16,5.739,479.62,24820,65892,2.99,66.7591,
1994-02-02,81.9995,94.16,5.709,482,24820,65892,2.99,66.7591,
1994-02-03,82.0436,94.16,5.773,480.71,24820,65892,2.99,66.7591,
1994-02-04,82.3823,94.16,5.871,469.81,24820,65892,2.99,66.7591,
1994-02-07,82.4912,94.16,5.932,471.76,24820,65892,2.99,66.7591,
1994-02-08,82.5872,94.16,5.983,471.05,24820,65892,2.99,66.7591,
1994-02-09,82.5077,94.16,5.923,472.77,24820,65892,2.99,66.7591,
1994-02-10,82.5256,94.16,5.927,468.93,24820,65892,2.99,66.7591,
1994-02-11,82.4406,94.16,5.879,470.18,24820,65892,2.99,66.7591,
1994-02-14,81.9946,94.16,5.89,470.23,24820,65892,2.99,66.7591,
1994-02-15,81.8826,94.16,5.875,472.52,24820,65892,2.99,66.7591,
1994-02-16,81.7916,94.16,5.892,472.79,24820,65892,2.99,66.7591,
1994-02-17,81.7239,94.16,5.992,470.34,24820,65892,2.99,66.7591,
1994-02-18,81.597,94.16,6.086,467.69,24820,65892,2.99,66.7591,
1994-02-21,81.5993,94.16,6.118,467.69,24820,65892,2.99,66.7591,
1994-02-22,81.8625,94.16,6.052,471.46,24820,65892,2.99,66.7591,
1994-02-23,81.9574,94.16,6.129,470.69,24820,65892,2.99,66.7591,
1994-02-24,82.0829,94.16,6.212,464.26,24820,65892,2.99,66.7591,
1994-02-25,81.952,94.16,6.195,466.07,24820,65892,2.99,66.7591,
1994-02-28,81.8412,93.8395,6.129,467.14,24780,65892,2.99,66.8019,
1994-03-01,82.348,93.8395,6.28,464.44,24780,65892,2.99,66.8019,
1994-03-02,82.3135,93.8395,6.254,464.81,24780,65892,2.99,66.8019,
1994-03-03,82.3467,93.8395,6.337,463.01,24780,65892,2.99,66.8019,
1994-03-04,82.7013,93.8395,6.365,464.74,24780,65892,2.99,66.8019,
1994-03-07,82.7012,93.8395,6.317,466.91,24780,65892,2.99,66.8019,
1994-03-08,82.6756,93.8395,6.385,465.88,24780,65892,2.99,66.8019,
1994-03-09,82.7548,93.8395,6.352,467.06,24780,65892,2.99,66.8019,
1994-03-10,82.5401,93.8395,6.494,463.9,24780,65892,2.99,66.8019,
1994-03-11,82.4078,93.8395,6.452,466.44,24780,65892,2.99,66.8019,
1994-03-14,82.6404,93.8395,6.516,467.39,24780,65892,2.99,66.8019,
1994-03-15,82.7686,93.8395,6.448,467.01,24780,65892,2.99,66.8019,
1994-03-16,82.6846,93.8395,6.364,469.42,24780,65892,2.99,66.8019,
1994-03-17,82.6609,93.8395,6.401,470.9,24780,65892,2.99,66.8019,
1994-03-18,82.8572,93.8395,6.497,471.06,24780,65892,2.99,66.8019,
1994-03-21,82.931,93.8395,6.566,468.54,24780,65892,2.99,66.8019,
1994-03-22,82.8428,93.8395,6.431,468.8,24780,65892,2.99,66.8019,
1994-03-23,82.8616,93.8395,6.488,468.54,24780,65892,2.99,66.8019,
1994-03-24,82.6889,93.8395,6.553,464.35,24780,65892,2.99,66.8019,
1994-03-25,82.6344,93.8395,6.634,460.58,24780,65892,2.99,66.8019,
1994-03-28,82.5264,93.8395,6.617,460,24780,65892,2.99,66.8019,
1994-03-29,82.5344,93.8395,6.721,452.48,24780,65892,2.99,66.8019,
1994-03-30,82.5054,93.8395,6.767,445.55,24780,65892,2.99,66.8019,
1994-03-31,82.3535,93.8864,6.738,445.77,24880,65892,3.18,67.4704,
1994-04-01,83.4044,93.8864,6.94,445.77,24880,65892,3.18,67.4704,
1994-04-04,83.4696,93.8864,7.14,438.92,24880,65892,3.18,67.4704,
1994-04-05,83.5697,93.8864,6.936,448.29,24880,65892,3.18,67.4704,
1994-04-06,83.6737,93.8864,6.908,448.05,24880,65892,3.18,67.4704,
1994-04-07,83.7526,93.8864,6.867,450.88,24880,65892,3.18,67.4704,
1994-04-08,83.593,93.8864,6.923,447.1,24880,65892,3.18,67.4704,
1994-04-11,83.4735,93.8864,6.902,449.87,24880,65892,3.18,67.4704,
1994-04-12,83.4497,93.8864,6.875,447.57,24880,65892,3.18,67.4704,
1994-04-13,83.3364,93.8864,6.921,446.26,24880,65892,3.18,67.4704,
1994-04-14,83.4216,93.8864,6.959,446.38,24880,65892,3.18,67.4704,
1994-04-15,83.4679,93.8864,6.957,446.18,24880,65892,3.18,67.4704,
1994-04-18,83.5483,93.8864,7.138,442.46,24880,65892,3.18,67.4704,
1994-04-19,83.3475,93.8864,7.084,442.54,24880,65892,3.18,67.4704,
1994-04-20,83.2708,93.8864,7.03,441.96,24880,65892,3.18,67.4704,
1994-04-21,83.1721,93.8864,6.897,448.73,24880,65892,3.18,67.4704,
1994-04-22,83.18,93.8864,6.933,447.63,24880,65892,3.18,67.4704,
1994-04-25,83.0311,93.8864,6.866,452.71,24880,65892,3.18,67.4704,
1994-04-26,82.723,93.8864,6.822,451.87,24880,65892,3.18,67.4704,
1994-04-27,82.5182,93.8864,6.827,451.87,24880,65892,3.18,67.4704,
1994-04-28,82.463,93.8864,6.987,449.1,24880,65892,3.18,67.4704,
1994-04-29,82.4053,93.8864,7.042,450.91,24880,65892,3.18,67.4704,
1994-05-02,82.7794,93.9343,7.09,453.02,24850,65892,3.18,67.8707,
1994-05-03,82.7823,93.9343,7.114,453.03,24850,65892,3.18,67.8707,
1994-05-04,83.1601,93.9343,7.116,451.72,24850,65892,3.18,67.8707,
1994-05-05,83.3072,93.9343,7.114,451.38,24850,65892,3.18,67.8707,
1994-05-06,83.2726,93.9343,7.348,447.82,24850,65892,3.18,67.8707,
1994-05-09,83.15,93.9343,7.48,442.32,24850,65892,3.18,67.8707,
1994-05-10,83.5105,93.9343,7.319,446.01,24850,65892,3.18,67.8707,
1994-05-11,83.5443,93.9343,7.441,441.49,24850,65892,3.18,67.8707,
1994-05-12,83.5295,93.9343,7.352,443.75,24850,65892,3.18,67.8707,
1994-05-13,83.5638,93.9343,7.279,444.14,24850,65892,3.18,67.8707,
1994-05-16,83.5503,93.9343,7.23,444.49,24850,65892,3.18,67.8707,
1994-05-17,83.4318,93.9343,7.042,449.37,24850,65892,3.18,67.8707,
1994-05-18,83.1983,93.9343,7.016,453.69,24850,65892,3.18,67.8707,
1994-05-19,83.1667,93.9343,6.953,456.48,24850,65892,3.18,67.8707,
1994-05-20,83.0906,93.9343,7.02,454.92,24850,65892,3.18,67.8707,
1994-05-23,83.1468,93.9343,7.185,453.2,24850,65892,3.18,67.8707,
1994-05-24,83.2762,93.9343,7.165,454.81,24850,65892,3.18,67.8707,
1994-05-25,83.2176,93.9343,7.108,456.34,24850,65892,3.18,67.8707,
1994-05-26,83.2833,93.9343,7.097,457.06,24850,65892,3.18,67.8707,
1994-05-27,83.2614,93.9343,7.114,457.33,24850,65892,3.18,67.8707,
1994-05-30,83.278,93.9343,7.116,457.33,24850,65892,3.18,67.8707,
1994-05-31,83.3332,93.3023,7.147,456.5,24860,65892,3.18,68.187,
1994-06-01,83.653,93.3023,7.118,457.63,24860,65892,3.18,68.187,
1994-06-02,83.7738,93.3023,7.054,457.65,24860,65892,3.18,68.187,
1994-06-03,84.0002,93.3023,6.988,460.13,24860,65892,3.18,68.187,
1994-06-06,83.8492,93.3023,6.908,458.88,24860,65892,3.18,68.187,
1994-06-07,83.8368,93.3023,6.94,458.21,24860,65892,3.18,68.187,
1994-06-08,83.8161,93.3023,6.953,457.06,24860,65892,3.18,68.187,
1994-06-09,83.8886,93.3023,6.96,457.86,24860,65892,3.18,68.187,
1994-06-10,83.6871,93.3023,7.016,458.67,24860,65892,3.18,68.187,
1994-06-13,83.49,93.3023,7.065,459.1,24860,65892,3.18,68.187,
1994-06-14,83.4522,93.3023,6.994,462.37,24860,65892,3.18,68.187,
1994-06-15,83.4214,93.3023,7.089,460.61,24860,65892,3.18,68.187,
1994-06-16,83.5425,93.3023,7.036,461.93,24860,65892,3.18,68.187,
1994-06-17,83.2166,93.3023,7.124,458.45,24860,65892,3.18,68.187,
1994-06-20,83.0062,93.3023,7.161,455.48,24860,65892,3.18,68.187,
1994-06-21,82.7352,93.3023,7.204,451.34,24860,65892,3.18,68.187,
1994-06-22,82.8541,93.3023,7.108,453.09,24860,65892,3.18,68.187,
1994-06-23,82.7866,93.3023,7.081,449.63,24860,65892,3.18,68.187,
1994-06-24,82.6005,93.3023,7.206,442.8,24860,65892,3.18,68.187,
1994-06-27,82.4335,93.3023,7.165,447.31,24860,65892,3.18,68.187,
1994-06-28,82.4439,93.3023,7.232,446.07,24860,65892,3.18,68.187,
1994-06-29,82.2906,93.3023,7.228,447.63,24860,65892,3.18,68.187,
1994-06-30,82.2449,92.5312,7.32,444.27,24940,65892,2.49,68.645,
1994-07-01,82.58,92.5312,7.322,446.2,24940,65892,2.49,68.645,
1994-07-04,82.5819,92.5312,7.324,446.2,24940,65892,2.49,68.645,
1994-07-05,82.622,92.5312,7.297,446.37,24940,65892,2.49,68.645,
1994-07-06,82.3137,92.5312,7.286,446.13,24940,65892,2.49,68.645,
1994-07-07,82.531,92.5312,7.3,448.38,24940,65892,2.49,68.645,
1994-07-08,82.3438,92.5312,7.415,449.55,24940,65892,2.49,68.645,
1994-07-11,81.8494,92.5312,7.461,448.06,24940,65892,2.49,68.645,
1994-07-12,81.4647,92.5312,7.418,447.95,24940,65892,2.49,68.645,
1994-07-13,81.7353,92.5312,7.392,448.73,24940,65892,2.49,68.645,
1994-07-14,81.9857,92.5312,7.232,453.41,24940,65892,2.49,68.645,
1994-07-15,82.0211,92.5312,7.248,454.16,24940,65892,2.49,68.645,
1994-07-18,81.9736,92.5312,7.185,455.22,24940,65892,2.49,68.645,
1994-07-19,82.298,92.5312,7.138,453.86,24940,65892,2.49,68.645,
1994-07-20,82.2004,92.5312,7.223,451.6,24940,65892,2.49,68.645,
1994-07-21,82.3129,92.5312,7.25,452.61,24940,65892,2.49,68.645,
1994-07-22,82.4987,92.5312,7.277,453.11,24940,65892,2.49,68.645,
1994-07-25,82.51,92.5312,7.243,454.25,24940,65892,2.49,68.645,
1994-07-26,82.4125,92.5312,7.259,453.36,24940,65892,2.49,68.645,
1994-07-27,82.3009,92.5312,7.34,452.57,24940,65892,2.49,68.645,
1994-07-28,82.5289,92.5312,7.279,454.23,24940,65892,2.49,68.645,
1994-07-29,82.6783,92.5312,7.111,458.26,24940,65892,2.49,68.645,
1994-08-01,82.4692,91.2138,7.108,461.01,24840,65892,2.49,68.7317,
1994-08-02,82.6066,91.2138,7.102,460.56,24840,65892,2.49,68.7317,
1994-08-03,82.5705,91.2138,7.077,461.45,24840,65892,2.49,68.7317,
1994-08-04,82.5316,91.2138,7.108,458.4,24840,65892,2.49,68.7317,
1994-08-05,82.5275,91.2138,7.272,457.09,24840,65892,2.49,68.7317,
1994-08-08,82.5918,91.2138,7.281,457.89,24840,65892,2.49,68.7317,
1994-08-09,82.5297,91.2138,7.304,457.93,24840,65892,2.49,68.7317,
1994-08-10,82.533,91.2138,7.295,460.3,24840,65892,2.49,68.7317,
1994-08-11,82.5392,91.2138,7.355,458.88,24840,65892,2.49,68.7317,
1994-08-12,82.3472,91.2138,7.29,461.94,24840,65892,2.49,68.7317,
1994-08-15,82.2516,91.2138,7.299,461.23,24840,65892,2.49,68.7317,
1994-08-16,82.2838,91.2138,7.148,465.01,24840,65892,2.49,68.7317,
1994-08-17,82.2747,91.2138,7.174,465.17,24840,65892,2.49,68.7317,
1994-08-18,81.9641,91.2138,7.274,463.17,24840,65892,2.49,68.7317,
1994-08-19,81.7622,91.2138,7.256,463.68,24840,65892,2.49,68.7317,
1994-08-22,81.4765,91.2138,7.319,462.32,24840,65892,2.49,68.7317,
1994-08-23,81.6408,91.2138,7.285,464.51,24840,65892,2.49,68.7317,
1994-08-24,81.7053,91.2138,7.205,469.03,24840,65892,2.49,68.7317,
1994-08-25,81.8448,91.2138,7.272,468.08,24840,65892,2.49,68.7317,
1994-08-26,82.1839,91.2138,7.227,473.8,24840,65892,2.49,68.7317,
1994-08-29,82.2768,91.2138,7.229,474.59,24840,65892,2.49,68.7317,
1994-08-30,82.1548,91.2138,7.196,476.07,24840,65892,2.49,68.7317,
1994-08-31,82.3,91.0038,7.173,475.49,24640,65892,2.49,69.1882,
1994-09-01,82.0809,91.0038,7.169,473.17,24640,65892,2.49,69.1882,
1994-09-02,81.7812,91.0038,7.198,470.99,24640,65892,2.49,69.1882,
1994-09-05,81.7853,91.0038,7.195,470.99,24640,65892,2.49,69.1882,
1994-09-06,81.696,91.0038,7.255,471.86,24640,65892,2.49,69.1882,
1994-09-07,81.812,91.0038,7.28,470.96,24640,65892,2.49,69.1882,
1994-09-08,81.9732,91.0038,7.28,473.14,24640,65892,2.49,69.1882,
1994-09-09,81.6952,91.0038,7.431,468.18,24640,65892,2.49,69.1882,
1994-09-12,81.5759,91.0038,7.452,466.21,24640,65892,2.49,69.1882,
1994-09-13,81.4886,91.0038,7.415,467.51,24640,65892,2.49,69.1882,
1994-09-14,81.3848,91.0038,7.397,468.8,24640,65892,2.49,69.1882,
1994-09-15,81.548,91.0038,7.331,474.81,24640,65892,2.49,69.1882,
1994-09-16,81.1609,91.0038,7.499,471.19,24640,65892,2.49,69.1882,
1994-09-19,81.3991,91.0038,7.488,470.85,24640,65892,2.49,69.1882,
1994-09-20,81.1766,91.0038,7.511,463.36,24640,65892,2.49,69.1882,
1994-09-21,81.0875,91.0038,7.566,461.46,24640,65892,2.49,69.1882,
1994-09-22,81.1772,91.0038,7.545,461.27,24640,65892,2.49,69.1882,
1994-09-23,81.0795,91.0038,7.562,459.67,24640,65892,2.49,69.1882,
1994-09-26,81.3069,91.0038,7.559,460.82,24640,65892,2.49,69.1882,
1994-09-27,81.2632,91.0038,7.601,462.05,24640,65892,2.49,69.1882,
1994-09-28,81.3069,91.0038,7.576,464.84,24640,65892,2.49,69.1882,
1994-09-29,81.245,91.0038,7.617,462.24,24640,65892,2.49,69.1882,
1994-09-30,81.3146,89.9477,7.603,462.69,25020,65892,4.14,69.3935,
1994-10-03,81.4368,89.9477,7.657,461.74,25020,65892,4.14,69.3935,
1994-10-04,81.4284,89.9477,7.683,454.59,25020,65892,4.14,69.3935,
1994-10-05,81.3474,89.9477,7.762,453.52,25020,65892,4.14,69.3935,
1994-10-06,81.404,89.9477,7.769,452.36,25020,65892,4.14,69.3935,
1994-10-07,81.5273,89.9477,7.69,455.1,25020,65892,4.14,69.3935,
1994-10-10,81.5678,89.9477,7.692,459.04,25020,65892,4.14,69.3935,
1994-10-11,81.6217,89.9477,7.648,465.79,25020,65892,4.14,69.3935,
1994-10-12,81.5377,89.9477,7.697,465.47,25020,65892,4.14,69.3935,
1994-10-13,81.4746,89.9477,7.643,467.77,25020,65892,4.14,69.3935,
1994-10-14,81.1168,89.9477,7.597,469.1,25020,65892,4.14,69.3935,
1994-10-17,80.7665,89.9477,7.602,468.96,25020,65892,4.14,69.3935,
1994-10-18,80.7587,89.9477,7.641,467.66,25020,65892,4.14,69.3935,
1994-10-19,80.6466,89.9477,7.669,470.28,25020,65892,4.14,69.3935,
1994-10-20,80.6183,89.9477,7.796,466.85,25020,65892,4.14,69.3935,
1994-10-21,80.6067,89.9477,7.785,464.89,25020,65892,4.14,69.3935,
1994-10-24,80.5457,89.9477,7.849,460.83,25020,65892,4.14,69.3935,
1994-10-25,80.3749,89.9477,7.856,461.53,25020,65892,4.14,69.3935,
1994-10-26,80.4127,89.9477,7.885,462.62,25020,65892,4.14,69.3935,
1994-10-27,80.4153,89.9477,7.873,465.85,25020,65892,4.14,69.3935,
1994-10-28,80.6849,89.9477,7.793,473.77,25020,65892,4.14,69.3935,
1994-10-31,80.5544,89.0547,7.807,472.35,25260,65892,4.14,69.9576,
1994-11-01,80.4953,89.0547,7.902,468.42,25260,65892,4.14,69.9576,
1994-11-02,80.6148,89.0547,7.953,466.5,25260,65892,4.14,69.9576,
1994-11-03,81.0796,89.0547,7.955,467.91,25260,65892,4.14,69.9576,
1994-11-04,80.9682,89.0547,8.023,462.28,25260,65892,4.14,69.9576,
1994-11-07,80.7665,89.0547,8.03,463.07,25260,65892,4.14,69.9576,
1994-11-08,80.6412,89.0547,7.982,465.65,25260,65892,4.14,69.9576,
1994-11-09,80.9999,89.0547,7.965,465.4,25260,65892,4.14,69.9576,
1994-11-10,81.1884,89.0547,7.983,464.37,25260,65892,4.14,69.9576,
1994-11-11,81.1764,89.0547,7.99,462.35,25260,65892,4.14,69.9576,
1994-11-14,81.3473,89.0547,7.918,466.04,25260,65892,4.14,69.9576,
1994-11-15,81.5136,89.0547,7.916,465.03,25260,65892,4.14,69.9576,
1994-11-16,81.6593,89.0547,7.964,465.6,25260,65892,4.14,69.9576,
1994-11-17,81.5493,89.0547,8.01,463.56,25260,65892,4.14,69.9576,
1994-11-18,81.7625,89.0547,8.008,461.47,25260,65892,4.14,69.9576,
1994-11-21,81.7661,89.0547,8.01,458.3,25260,65892,4.14,69.9576,
1994-11-22,81.7919,89.0547,7.904,450.09,25260,65892,4.14,69.9576,
1994-11-23,81.7137,89.0547,7.815,449.93,25260,65892,4.14,69.9576,
1994-11-24,81.7037,89.0547,7.81,449.93,25260,65892,4.14,69.9576,
1994-11-25,81.9481,89.0547,7.792,452.29,25260,65892,4.14,69.9576,
1994-11-28,82.006,89.0547,7.879,454.16,25260,65892,4.14,69.9576,
1994-11-29,82.033,89.0547,7.931,455.17,25260,65892,4.14,69.9576,
1994-11-30,81.9974,89.3216,7.906,453.69,25160,65892,4.14,70.4288,
1994-12-01,82.1335,89.3216,7.924,448.92,25160,65892,4.14,70.4288,
1994-12-02,82.2766,89.3216,7.803,453.3,25160,65892,4.14,70.4288,
1994-12-05,82.2399,89.3216,7.828,453.32,25160,65892,4.14,70.4288,
1994-12-06,82.2743,89.3216,7.732,453.11,25160,65892,4.14,70.4288,
1994-12-07,82.3064,89.3216,7.798,451.23,25160,65892,4.14,70.4288,
1994-12-08,82.4467,89.3216,7.796,445.45,25160,65892,4.14,70.4288,
1994-12-09,82.4659,89.3216,7.789,446.96,25160,65892,4.14,70.4288,
1994-12-12,82.413,89.3216,7.859,449.47,25160,65892,4.14,70.4288,
1994-12-13,82.4842,89.3216,7.82,450.15,25160,65892,4.14,70.4288,
